year_month,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,avg_wind_speed_kmh,peak_wind_gust_kmh
1863-05-01,,9.456451612903225,19.891935483870967,175.9,,
1863-06-01,,12.610000000000001,22.888333333333332,171.7,,
1863-07-01,,13.08548387096774,23.948387096774194,219.7,,
1863-08-01,,14.97258064516129,25.988709677419354,346.7,,
1863-09-01,,10.588333333333333,19.761666666666667,439.4,,
1863-10-01,,8.567741935483872,16.29193548387097,173.5,,
1863-11-01,,3.0733333333333333,8.096666666666668,251.2,,
1863-12-01,,1.2064516129032257,6.170967741935484,160.5,,
1864-01-01,,-8.176344086021505,-2.4301075268817205,77.3,,
1864-02-01,,-5.791954022988506,-0.17356321839080452,211.6,,
1864-03-01,,-1.4182795698924733,6.306451612903226,204.0,,
1864-04-01,,0.001111111111111117,8.27888888888889,138.0,,
1864-05-01,,4.623655913978495,13.526881720430108,161.3,,
1864-06-01,,8.636666666666667,16.54888888888889,364.2,,
1864-07-01,,10.234408602150538,18.808602150537634,323.3,,
1864-08-01,,8.993548387096775,17.467741935483872,500.7,,
1864-09-01,,7.765555555555555,14.867777777777777,562.7,,
1864-10-01,,2.361290322580645,8.72258064516129,169.9,,
1864-11-01,,-2.152222222222222,3.1,306.0,,
1864-12-01,,-5.96989247311828,-1.7698924731182795,129.5,,
1865-01-01,,-4.716129032258064,0.27741935483870966,322.3,,
1865-02-01,,-7.910714285714286,-2.2,150.6,,
1865-03-01,,-6.158064516129032,-0.4591397849462366,225.20000000000002,,
1865-04-01,,3.5900000000000003,13.277777777777779,33.9,,
1865-05-01,,8.449462365591398,17.36236559139785,195.1,,
1865-06-01,,8.787777777777778,16.874444444444446,300.5,,
1865-07-01,,12.59247311827957,21.46666666666667,395.9,,
1865-08-01,,10.486021505376344,18.31290322580645,348.2,,
1865-09-01,,9.197777777777777,18.258888888888887,56.8,,
1865-10-01,,3.4258064516129036,10.768817204301076,424.1,,
1865-11-01,,0.8422222222222222,5.581111111111111,222.5,,
1865-12-01,,-2.8623655913978494,1.2150537634408602,50.0,,
1866-01-01,,-1.8827956989247312,3.0129032258064514,194.0,,
1866-02-01,,-1.9595238095238094,4.167857142857143,473.4,,
1866-03-01,,-2.261290322580645,4.349462365591398,248.9,,
1866-04-01,,2.732222222222222,11.483333333333333,191.9,,
1866-05-01,,3.1344086021505375,12.126881720430108,252.7,,
1866-06-01,,10.434444444444445,20.002222222222223,257.1,,
1866-07-01,,10.496774193548388,18.8247311827957,647.2,,
1866-08-01,,8.980645161290322,16.75698924731183,520.3,,
1866-09-01,,8.49,15.898888888888889,541.8,,
1866-10-01,,2.7129032258064516,9.998924731182795,102.8,,
1866-11-01,,-0.48000000000000004,5.4222222222222225,489.3,,
1866-12-01,,-2.261290322580645,2.870967741935484,267.7,,
1867-01-01,,-3.416129032258065,1.5798387096774194,432.3,,
1867-02-01,,0.5464285714285714,6.291964285714286,216.3,,
1867-03-01,,-1.6951612903225806,4.814516129032258,251.70000000000002,,
1867-04-01,,3.3258333333333336,10.952499999999999,344.7,,
1867-05-01,,5.842741935483871,14.986290322580645,298.5,,
1867-06-01,,8.865833333333335,17.9225,330.6,,
1867-07-01,,9.633870967741935,18.73467741935484,597.6,,
1867-08-01,,11.02258064516129,20.182258064516127,330.8,,
1867-09-01,,8.959166666666667,16.9525,351.0,,
1867-10-01,,3.6862903225806454,10.125806451612902,490.29999999999995,,
1867-11-01,,-0.5445378151260504,5.20672268907563,202.6,,
1867-12-01,,-4.161788617886178,0.8382113821138211,365.7,,
1868-01-01,,-3.5403225806451615,1.5306451612903227,336.4,,
1868-02-01,,-0.22758620689655173,5.632758620689655,180.8,,
1868-03-01,,-0.6330645161290323,6.22258064516129,283.3,,
1868-04-01,,1.9400000000000002,10.557500000000001,285.09999999999997,,
1868-05-01,,8.484677419354838,18.149193548387096,190.6,,
1868-06-01,,9.9375,19.489166666666666,157.5,,
1868-07-01,,11.356451612903227,21.333064516129035,291.5,,
1868-08-01,,11.103225806451613,19.791935483870965,392.2,,
1868-09-01,,9.149166666666668,17.754166666666666,548.8,,
1868-10-01,,3.886290322580645,10.937096774193549,406.0,,
1868-11-01,,-0.4225,4.649166666666667,231.5,,
1868-12-01,,1.0233870967741934,6.033870967741936,497.1,,
1869-01-01,,1.719736842105263,7.157894736842105,160.1,,
1869-02-01,,5.9245283018867925,13.818072289156628,271.3,,
1869-03-01,,3.56,11.59516129032258,241.5,,
1869-04-01,,8.480790960451976,17.362222222222222,234.8,,
1869-05-01,,10.720430107526882,18.648369565217394,492.2,,
1869-06-01,,11.163333333333334,19.226666666666667,387.6,,
1869-07-01,,14.412574850299402,22.752688172043012,201.3,,
1869-08-01,,12.503243243243242,20.551612903225806,470.5,,
1869-09-01,,12.043888888888889,19.31306818181818,432.6,,
1869-10-01,,7.5232142857142845,14.215384615384616,459.2,,
1869-11-01,,5.477777777777778,11.374691358024691,386.4,,
1869-12-01,,2.275483870967742,7.274838709677419,361.3,,
1870-01-01,,3.4370967741935483,8.776344086021506,277.6,,
1870-02-01,,1.9922155688622754,8.582738095238096,131.0,,
1870-03-01,,4.59516129032258,11.045901639344264,180.3,,
1870-04-01,,7.095555555555555,16.086666666666666,124.0,,
1870-05-01,,10.588172043010752,19.245698924731183,1254.3,,
1870-06-01,,12.38370786516854,20.574301675977654,317.9,,
1870-07-01,,13.275141242937853,21.89367816091954,492.6,,
1870-08-01,,12.24032258064516,20.343406593406595,642.4,,
1870-09-01,,10.780446927374301,18.376,280.3,,
1870-10-01,,8.057142857142857,15.421621621621622,588.0,,
1870-11-01,,5.426666666666667,11.918435754189945,506.0,,
1870-12-01,,1.218131868131868,7.538043478260869,31294.8,,
1871-01-01,,1.0076923076923077,6.804371584699454,31139.2,,
1871-02-01,,3.8011904761904765,11.506586826347306,170.8,,
1871-03-01,,5.444086021505377,13.341397849462366,150.70000000000002,,
1871-04-01,,7.681564245810056,15.92346368715084,283.8,,
1871-05-01,,9.246236559139785,17.511290322580646,190.2,,
1871-06-01,,10.909444444444444,18.186666666666667,414.4,,
1871-07-01,,13.263978494623656,21.155801104972376,612.3,,
1871-08-01,,13.521621621621621,21.791891891891893,240.4,,
1871-09-01,,11.475555555555555,19.389772727272728,398.7,,
1871-10-01,,7.770430107526882,15.186559139784945,287.8,,
1871-11-01,,4.763333333333334,10.378333333333332,294.8,,
1871-12-01,,1.7080645161290322,7.865591397849462,213.9,,
1872-01-01,,3.6731182795698922,9.823655913978495,231.9,,
1872-02-01,,4.5649425287356316,11.699425287356322,241.20000000000002,,
1872-03-01,,5.536559139784946,14.03225806451613,295.0,,
1872-04-01,,7.84,16.622222222222224,300.0,,
1872-05-01,,9.71021505376344,18.11451612903226,346.6,,
1872-06-01,,12.111666666666666,19.846111111111114,467.4,,
1872-07-01,,13.63763440860215,22.021505376344088,304.3,,
1872-08-01,,12.451075268817204,20.23010752688172,524.3,,
1872-09-01,,11.488826815642458,18.74413407821229,645.2,,
1872-10-01,,8.450970873786408,15.438834951456311,649.4,,
1872-11-01,,5.145192307692308,11.97451923076923,434.1,,
1872-12-01,,3.515668202764977,9.621658986175115,531.2,,
1873-01-01,,2.841203703703704,9.54814814814815,3469.5,,
1873-02-01,,2.184183673469388,8.702551020408164,312.3,,
1873-03-01,,4.609677419354838,13.201382488479261,285.4,,
1873-04-01,,6.338095238095238,15.075714285714286,268.1,,
1873-05-01,,8.714659685863875,17.808755760368662,523.8,,
1873-06-01,,12.924761904761905,20.800476190476193,399.2,,
1873-07-01,,14.361137440758293,23.223222748815168,389.2,,
